199.212.69.169 - - [29/Oct/2019:16:09:35 -0400] "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 200 128820 "http://206.12.88.44/admin/auth/user/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
199.212.69.169 - - [29/Oct/2019:16:09:36 -0400] "GET /static/admin/img/sorting-icons.svg HTTP/1.1" 200 1097 "http://206.12.88.44/static/admin/css/base.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
199.212.69.169 - - [29/Oct/2019:16:09:36 -0400] "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 331 "http://206.12.88.44/static/admin/css/base.css" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
199.212.69.169 - - [29/Oct/2019:16:09:37 -0400] "GET /admin/auth/user/1/change/ HTTP/1.1" 200 4557 "http://206.12.88.44/admin/auth/user/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
199.212.69.169 - - [29/Oct/2019:16:09:37 -0400] "GET /static/admin/css/forms.css HTTP/1.1" 200 8518 "http://206.12.88.44/admin/auth/user/1/change/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
199.212.69.169 - - [29/Oct/2019:16:09:37 -0400] "GET /static/admin/js/calendar.js HTTP/1.1" 200 7777 "http://206.12.88.44/admin/auth/user/1/change/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
199.212.69.169 - - [29/Oct/2019:16:09:37 -0400] "GET /static/admin/js/admin/DateTimeShortcuts.js HTTP/1.1" 200 20218 "http://206.12.88.44/admin/auth/user/1/change/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
199.212.69.169 - - [29/Oct/2019:16:09:37 -0400] "GET /static/admin/js/inlines.js HTTP/1.1" 200 13773 "http://206.12.88.44/admin/auth/user/1/change/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
199.212.69.169 - - [29/Oct/2019:16:09:37 -0400] "GET /static/admin/js/SelectBox.js HTTP/1.1" 200 5753 "http://206.12.88.44/admin/auth/user/1/change/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
199.212.69.169 - - [29/Oct/2019:16:09:37 -0400] "GET /admin/jsi18n/ HTTP/1.1" 200 3223 "http://206.12.88.44/admin/auth/user/1/change/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.70 Safari/537.36"
